start,end,est_idx,est_end_idx
496.51318359375,497.51318359375,1016859,1018907
497.01318359375,498.01318359375,1017883,1019931
497.51318359375,498.51318359375,1018907,1020955
498.01318359375,499.01318359375,1019931,1021979
536.13330078125,537.13330078125,1098001,1100049
536.63330078125,537.63330078125,1099025,1101073
537.13330078125,538.13330078125,1100049,1102097
537.63330078125,538.63330078125,1101073,1103121
538.13330078125,539.13330078125,1102097,1104145
538.63330078125,539.63330078125,1103121,1105169
585.2509765625,586.2509765625,1198594,1200642
585.7509765625,586.7509765625,1199618,1201666
611.193359375,612.193359375,1251724,1253772
611.693359375,612.693359375,1252748,1254796
630.24169921875,631.24169921875,1290735,1292783
630.74169921875,631.74169921875,1291759,1293807
631.24169921875,632.24169921875,1292783,1294831
631.74169921875,632.74169921875,1293807,1295855
632.24169921875,633.24169921875,1294831,1296879
632.74169921875,633.74169921875,1295855,1297903
633.24169921875,634.24169921875,1296879,1298927
633.74169921875,634.74169921875,1297903,1299951
634.24169921875,635.24169921875,1298927,1300975
634.74169921875,635.74169921875,1299951,1301999
635.24169921875,636.24169921875,1300975,1303023
635.74169921875,636.74169921875,1301999,1304047
636.24169921875,637.24169921875,1303023,1305071
636.74169921875,637.74169921875,1304047,1306095
637.24169921875,638.24169921875,1305071,1307119
637.74169921875,638.74169921875,1306095,1308143
638.24169921875,639.24169921875,1307119,1309167
638.74169921875,639.74169921875,1308143,1310191
639.24169921875,640.24169921875,1309167,1311215
639.74169921875,640.74169921875,1310191,1312239
640.24169921875,641.24169921875,1311215,1313263
640.74169921875,641.74169921875,1312239,1314287
641.24169921875,642.24169921875,1313263,1315311
641.74169921875,642.74169921875,1314287,1316335
642.24169921875,643.24169921875,1315311,1317359
642.74169921875,643.74169921875,1316335,1318383
688.13916015625,689.13916015625,1409309,1411357
688.63916015625,689.63916015625,1410333,1412381
689.13916015625,690.13916015625,1411357,1413405
689.63916015625,690.63916015625,1412381,1414429
690.13916015625,691.13916015625,1413405,1415453
690.63916015625,691.63916015625,1414429,1416477
691.13916015625,692.13916015625,1415453,1417501
691.63916015625,692.63916015625,1416477,1418525
692.13916015625,693.13916015625,1417501,1419549
692.63916015625,693.63916015625,1418525,1420573
693.13916015625,694.13916015625,1419549,1421597
693.63916015625,694.63916015625,1420573,1422621
694.13916015625,695.13916015625,1421597,1423645
