start,end,est_idx,est_end_idx
588.0390625,589.0390625,1204304,1206352
588.5390625,589.5390625,1205328,1207376
589.0390625,590.0390625,1206352,1208400
589.5390625,590.5390625,1207376,1209424
590.0390625,591.0390625,1208400,1210448
590.5390625,591.5390625,1209424,1211472
591.0390625,592.0390625,1210448,1212496
591.5390625,592.5390625,1211472,1213520
592.0390625,593.0390625,1212496,1214544
592.5390625,593.5390625,1213520,1215568
593.0390625,594.0390625,1214544,1216592
593.5390625,594.5390625,1215568,1217616
594.0390625,595.0390625,1216592,1218640
594.5390625,595.5390625,1217616,1219664
595.0390625,596.0390625,1218640,1220688
595.5390625,596.5390625,1219664,1221712
596.0390625,597.0390625,1220688,1222736
596.5390625,597.5390625,1221712,1223760
597.0390625,598.0390625,1222736,1224784
597.5390625,598.5390625,1223760,1225808
598.0390625,599.0390625,1224784,1226832
598.5390625,599.5390625,1225808,1227856
599.0390625,600.0390625,1226832,1228880
599.5390625,600.5390625,1227856,1229904
600.0390625,601.0390625,1228880,1230928
600.5390625,601.5390625,1229904,1231952
601.0390625,602.0390625,1230928,1232976
601.5390625,602.5390625,1231952,1234000
602.0390625,603.0390625,1232976,1235024
602.5390625,603.5390625,1234000,1236048
603.0390625,604.0390625,1235024,1237072
603.5390625,604.5390625,1236048,1238096
604.0390625,605.0390625,1237072,1239120
604.5390625,605.5390625,1238096,1240144
621.65576171875,622.65576171875,1273151,1275199
622.15576171875,623.15576171875,1274175,1276223
622.65576171875,623.65576171875,1275199,1277247
629.69287109375,630.69287109375,1289611,1291659
630.19287109375,631.19287109375,1290635,1292683
630.69287109375,631.69287109375,1291659,1293707
631.19287109375,632.19287109375,1292683,1294731
631.69287109375,632.69287109375,1293707,1295755
641.30615234375,642.30615234375,1313395,1315443
641.80615234375,642.80615234375,1314419,1316467
642.30615234375,643.30615234375,1315443,1317491
642.80615234375,643.80615234375,1316467,1318515
643.30615234375,644.30615234375,1317491,1319539
643.80615234375,644.80615234375,1318515,1320563
644.30615234375,645.30615234375,1319539,1321587
644.80615234375,645.80615234375,1320563,1322611
645.30615234375,646.30615234375,1321587,1323635
645.80615234375,646.80615234375,1322611,1324659
646.30615234375,647.30615234375,1323635,1325683
646.80615234375,647.80615234375,1324659,1326707
647.30615234375,648.30615234375,1325683,1327731
647.80615234375,648.80615234375,1326707,1328755
648.30615234375,649.30615234375,1327731,1329779
648.80615234375,649.80615234375,1328755,1330803
649.30615234375,650.30615234375,1329779,1331827
663.36181640625,664.36181640625,1358565,1360613
663.86181640625,664.86181640625,1359589,1361637
664.36181640625,665.36181640625,1360613,1362661
664.86181640625,665.86181640625,1361637,1363685
665.36181640625,666.36181640625,1362661,1364709
665.86181640625,666.86181640625,1363685,1365733
666.36181640625,667.36181640625,1364709,1366757
666.86181640625,667.86181640625,1365733,1367781
667.36181640625,668.36181640625,1366757,1368805
667.86181640625,668.86181640625,1367781,1369829
668.36181640625,669.36181640625,1368805,1370853
668.86181640625,669.86181640625,1369829,1371877
669.36181640625,670.36181640625,1370853,1372901
669.86181640625,670.86181640625,1371877,1373925
670.36181640625,671.36181640625,1372901,1374949
670.86181640625,671.86181640625,1373925,1375973
671.36181640625,672.36181640625,1374949,1376997
671.86181640625,672.86181640625,1375973,1378021
672.36181640625,673.36181640625,1376997,1379045
672.86181640625,673.86181640625,1378021,1380069
673.36181640625,674.36181640625,1379045,1381093
673.86181640625,674.86181640625,1380069,1382117
674.36181640625,675.36181640625,1381093,1383141
674.86181640625,675.86181640625,1382117,1384165
675.36181640625,676.36181640625,1383141,1385189
675.86181640625,676.86181640625,1384165,1386213
676.36181640625,677.36181640625,1385189,1387237
676.86181640625,677.86181640625,1386213,1388261
677.36181640625,678.36181640625,1387237,1389285
677.86181640625,678.86181640625,1388261,1390309
678.36181640625,679.36181640625,1389285,1391333
678.86181640625,679.86181640625,1390309,1392357
679.36181640625,680.36181640625,1391333,1393381
679.86181640625,680.86181640625,1392357,1394405
680.36181640625,681.36181640625,1393381,1395429
680.86181640625,681.86181640625,1394405,1396453
681.36181640625,682.36181640625,1395429,1397477
681.86181640625,682.86181640625,1396453,1398501
682.36181640625,683.36181640625,1397477,1399525
682.86181640625,683.86181640625,1398501,1400549
683.36181640625,684.36181640625,1399525,1401573
