start,end,est_idx,est_end_idx
276.94873046875,277.94873046875,567191,569239
277.44873046875,278.44873046875,568215,570263
277.94873046875,278.94873046875,569239,571287
278.44873046875,279.44873046875,570263,572311
278.94873046875,279.94873046875,571287,573335
279.44873046875,280.44873046875,572311,574359
300.7880859375,301.7880859375,616014,618062
301.2880859375,302.2880859375,617038,619086
301.7880859375,302.7880859375,618062,620110
302.2880859375,303.2880859375,619086,621134
302.7880859375,303.7880859375,620110,622158
303.2880859375,304.2880859375,621134,623182
303.7880859375,304.7880859375,622158,624206
304.2880859375,305.2880859375,623182,625230
304.7880859375,305.7880859375,624206,626254
305.2880859375,306.2880859375,625230,627278
305.7880859375,306.7880859375,626254,628302
306.2880859375,307.2880859375,627278,629326
306.7880859375,307.7880859375,628302,630350
307.2880859375,308.2880859375,629326,631374
307.7880859375,308.7880859375,630350,632398
308.2880859375,309.2880859375,631374,633422
308.7880859375,309.7880859375,632398,634446
309.2880859375,310.2880859375,633422,635470
309.7880859375,310.7880859375,634446,636494
310.2880859375,311.2880859375,635470,637518
310.7880859375,311.7880859375,636494,638542
311.2880859375,312.2880859375,637518,639566
311.7880859375,312.7880859375,638542,640590
312.2880859375,313.2880859375,639566,641614
312.7880859375,313.7880859375,640590,642638
313.2880859375,314.2880859375,641614,643662
313.7880859375,314.7880859375,642638,644686
314.2880859375,315.2880859375,643662,645710
314.7880859375,315.7880859375,644686,646734
315.2880859375,316.2880859375,645710,647758
315.7880859375,316.7880859375,646734,648782
316.2880859375,317.2880859375,647758,649806
316.7880859375,317.7880859375,648782,650830
317.2880859375,318.2880859375,649806,651854
317.7880859375,318.7880859375,650830,652878
318.2880859375,319.2880859375,651854,653902
318.7880859375,319.7880859375,652878,654926
319.2880859375,320.2880859375,653902,655950
319.7880859375,320.7880859375,654926,656974
320.2880859375,321.2880859375,655950,657998
320.7880859375,321.7880859375,656974,659022
321.2880859375,322.2880859375,657998,660046
321.7880859375,322.7880859375,659022,661070
322.2880859375,323.2880859375,660046,662094
331.912109375,332.912109375,679756,681804
332.412109375,333.412109375,680780,682828
332.912109375,333.912109375,681804,683852
333.412109375,334.412109375,682828,684876
333.912109375,334.912109375,683852,685900
347.90380859375,348.90380859375,712507,714555
348.40380859375,349.40380859375,713531,715579
348.90380859375,349.90380859375,714555,716603
349.40380859375,350.40380859375,715579,717627
349.90380859375,350.90380859375,716603,718651
350.40380859375,351.40380859375,717627,719675
350.90380859375,351.90380859375,718651,720699
351.40380859375,352.40380859375,719675,721723
351.90380859375,352.90380859375,720699,722747
352.40380859375,353.40380859375,721723,723771
352.90380859375,353.90380859375,722747,724795
353.40380859375,354.40380859375,723771,725819
353.90380859375,354.90380859375,724795,726843
354.40380859375,355.40380859375,725819,727867
354.90380859375,355.90380859375,726843,728891
355.40380859375,356.40380859375,727867,729915
355.90380859375,356.90380859375,728891,730939
356.40380859375,357.40380859375,729915,731963
356.90380859375,357.90380859375,730939,732987
357.40380859375,358.40380859375,731963,734011
357.90380859375,358.90380859375,732987,735035
358.40380859375,359.40380859375,734011,736059
358.90380859375,359.90380859375,735035,737083
359.40380859375,360.40380859375,736059,738107
359.90380859375,360.90380859375,737083,739131
360.40380859375,361.40380859375,738107,740155
360.90380859375,361.90380859375,739131,741179
361.40380859375,362.40380859375,740155,742203
361.90380859375,362.90380859375,741179,743227
362.40380859375,363.40380859375,742203,744251
362.90380859375,363.90380859375,743227,745275
363.40380859375,364.40380859375,744251,746299
363.90380859375,364.90380859375,745275,747323
364.40380859375,365.40380859375,746299,748347
364.90380859375,365.90380859375,747323,749371
365.40380859375,366.40380859375,748347,750395
365.90380859375,366.90380859375,749371,751419
366.40380859375,367.40380859375,750395,752443
366.90380859375,367.90380859375,751419,753467
367.40380859375,368.40380859375,752443,754491
367.90380859375,368.90380859375,753467,755515
368.40380859375,369.40380859375,754491,756539
368.90380859375,369.90380859375,755515,757563
369.40380859375,370.40380859375,756539,758587
369.90380859375,370.90380859375,757563,759611
370.40380859375,371.40380859375,758587,760635
370.90380859375,371.90380859375,759611,761659
371.40380859375,372.40380859375,760635,762683
371.90380859375,372.90380859375,761659,763707
372.40380859375,373.40380859375,762683,764731
372.90380859375,373.90380859375,763707,765755
373.40380859375,374.40380859375,764731,766779
373.90380859375,374.90380859375,765755,767803
374.40380859375,375.40380859375,766779,768827
374.90380859375,375.90380859375,767803,769851
375.40380859375,376.40380859375,768827,770875
375.90380859375,376.90380859375,769851,771899
376.40380859375,377.40380859375,770875,772923
376.90380859375,377.90380859375,771899,773947
377.40380859375,378.40380859375,772923,774971
377.90380859375,378.90380859375,773947,775995
378.40380859375,379.40380859375,774971,777019
378.90380859375,379.90380859375,775995,778043
379.40380859375,380.40380859375,777019,779067
379.90380859375,380.90380859375,778043,780091
380.40380859375,381.40380859375,779067,781115
380.90380859375,381.90380859375,780091,782139
381.40380859375,382.40380859375,781115,783163
381.90380859375,382.90380859375,782139,784187
382.40380859375,383.40380859375,783163,785211
382.90380859375,383.90380859375,784187,786235
383.40380859375,384.40380859375,785211,787259
383.90380859375,384.90380859375,786235,788283
384.40380859375,385.40380859375,787259,789307
384.90380859375,385.90380859375,788283,790331
385.40380859375,386.40380859375,789307,791355
385.90380859375,386.90380859375,790331,792379
386.40380859375,387.40380859375,791355,793403
386.90380859375,387.90380859375,792379,794427
387.40380859375,388.40380859375,793403,795451
387.90380859375,388.90380859375,794427,796475
388.40380859375,389.40380859375,795451,797499
388.90380859375,389.90380859375,796475,798523
389.40380859375,390.40380859375,797499,799547
389.90380859375,390.90380859375,798523,800571
390.40380859375,391.40380859375,799547,801595
390.90380859375,391.90380859375,800571,802619
391.40380859375,392.40380859375,801595,803643
391.90380859375,392.90380859375,802619,804667
392.40380859375,393.40380859375,803643,805691
392.90380859375,393.90380859375,804667,806715
393.40380859375,394.40380859375,805691,807739
393.90380859375,394.90380859375,806715,808763
394.40380859375,395.40380859375,807739,809787
394.90380859375,395.90380859375,808763,810811
395.40380859375,396.40380859375,809787,811835
395.90380859375,396.90380859375,810811,812859
396.40380859375,397.40380859375,811835,813883
396.90380859375,397.90380859375,812859,814907
397.40380859375,398.40380859375,813883,815931
397.90380859375,398.90380859375,814907,816955
398.40380859375,399.40380859375,815931,817979
398.90380859375,399.90380859375,816955,819003
399.40380859375,400.40380859375,817979,820027
399.90380859375,400.90380859375,819003,821051
400.40380859375,401.40380859375,820027,822075
400.90380859375,401.90380859375,821051,823099
401.40380859375,402.40380859375,822075,824123
401.90380859375,402.90380859375,823099,825147
402.40380859375,403.40380859375,824123,826171
402.90380859375,403.90380859375,825147,827195
403.40380859375,404.40380859375,826171,828219
403.90380859375,404.90380859375,827195,829243
404.40380859375,405.40380859375,828219,830267
404.90380859375,405.90380859375,829243,831291
405.40380859375,406.40380859375,830267,832315
405.90380859375,406.90380859375,831291,833339
406.40380859375,407.40380859375,832315,834363
406.90380859375,407.90380859375,833339,835387
407.40380859375,408.40380859375,834363,836411
407.90380859375,408.90380859375,835387,837435
408.40380859375,409.40380859375,836411,838459
408.90380859375,409.90380859375,837435,839483
409.40380859375,410.40380859375,838459,840507
409.90380859375,410.90380859375,839483,841531
410.40380859375,411.40380859375,840507,842555
410.90380859375,411.90380859375,841531,843579
411.40380859375,412.40380859375,842555,844603
411.90380859375,412.90380859375,843579,845627
412.40380859375,413.40380859375,844603,846651
412.90380859375,413.90380859375,845627,847675
413.40380859375,414.40380859375,846651,848699
424.3369140625,425.3369140625,869042,871090
424.8369140625,425.8369140625,870066,872114
425.3369140625,426.3369140625,871090,873138
425.8369140625,426.8369140625,872114,874162
426.3369140625,427.3369140625,873138,875186
426.8369140625,427.8369140625,874162,876210
433.85009765625,434.85009765625,888525,890573
434.35009765625,435.35009765625,889549,891597
434.85009765625,435.85009765625,890573,892621
435.35009765625,436.35009765625,891597,893645
435.85009765625,436.85009765625,892621,894669
436.35009765625,437.35009765625,893645,895693
436.85009765625,437.85009765625,894669,896717
437.35009765625,438.35009765625,895693,897741
437.85009765625,438.85009765625,896717,898765
438.35009765625,439.35009765625,897741,899789
