start,end,est_idx,est_end_idx
534.724609375,535.724609375,1095116,1097164
535.224609375,536.224609375,1096140,1098188
535.724609375,536.724609375,1097164,1099212
536.224609375,537.224609375,1098188,1100236
536.724609375,537.724609375,1099212,1101260
537.224609375,538.224609375,1100236,1102284
537.724609375,538.724609375,1101260,1103308
538.224609375,539.224609375,1102284,1104332
538.724609375,539.724609375,1103308,1105356
539.224609375,540.224609375,1104332,1106380
539.724609375,540.724609375,1105356,1107404
540.224609375,541.224609375,1106380,1108428
540.724609375,541.724609375,1107404,1109452
541.224609375,542.224609375,1108428,1110476
584.51025390625,585.51025390625,1197077,1199125
585.01025390625,586.01025390625,1198101,1200149
585.51025390625,586.51025390625,1199125,1201173
586.01025390625,587.01025390625,1200149,1202197
586.51025390625,587.51025390625,1201173,1203221
598.4130859375,599.4130859375,1225550,1227598
598.9130859375,599.9130859375,1226574,1228622
599.4130859375,600.4130859375,1227598,1229646
599.9130859375,600.9130859375,1228622,1230670
600.4130859375,601.4130859375,1229646,1231694
600.9130859375,601.9130859375,1230670,1232718
601.4130859375,602.4130859375,1231694,1233742
601.9130859375,602.9130859375,1232718,1234766
602.4130859375,603.4130859375,1233742,1235790
602.9130859375,603.9130859375,1234766,1236814
603.4130859375,604.4130859375,1235790,1237838
603.9130859375,604.9130859375,1236814,1238862
604.4130859375,605.4130859375,1237838,1239886
604.9130859375,605.9130859375,1238862,1240910
621.03466796875,622.03466796875,1271879,1273927
621.53466796875,622.53466796875,1272903,1274951
622.03466796875,623.03466796875,1273927,1275975
622.53466796875,623.53466796875,1274951,1276999
623.03466796875,624.03466796875,1275975,1278023
623.53466796875,624.53466796875,1276999,1279047
624.03466796875,625.03466796875,1278023,1280071
624.53466796875,625.53466796875,1279047,1281095
625.03466796875,626.03466796875,1280071,1282119
625.53466796875,626.53466796875,1281095,1283143
626.03466796875,627.03466796875,1282119,1284167
626.53466796875,627.53466796875,1283143,1285191
627.03466796875,628.03466796875,1284167,1286215
627.53466796875,628.53466796875,1285191,1287239
628.03466796875,629.03466796875,1286215,1288263
628.53466796875,629.53466796875,1287239,1289287
629.03466796875,630.03466796875,1288263,1290311
629.53466796875,630.53466796875,1289287,1291335
630.03466796875,631.03466796875,1290311,1292359
630.53466796875,631.53466796875,1291335,1293383
631.03466796875,632.03466796875,1292359,1294407
631.53466796875,632.53466796875,1293383,1295431
632.03466796875,633.03466796875,1294407,1296455
632.53466796875,633.53466796875,1295431,1297479
633.03466796875,634.03466796875,1296455,1298503
633.53466796875,634.53466796875,1297479,1299527
634.03466796875,635.03466796875,1298503,1300551
634.53466796875,635.53466796875,1299527,1301575
635.03466796875,636.03466796875,1300551,1302599
635.53466796875,636.53466796875,1301575,1303623
636.03466796875,637.03466796875,1302599,1304647
636.53466796875,637.53466796875,1303623,1305671
637.03466796875,638.03466796875,1304647,1306695
637.53466796875,638.53466796875,1305671,1307719
638.03466796875,639.03466796875,1306695,1308743
638.53466796875,639.53466796875,1307719,1309767
639.03466796875,640.03466796875,1308743,1310791
639.53466796875,640.53466796875,1309767,1311815
640.03466796875,641.03466796875,1310791,1312839
640.53466796875,641.53466796875,1311815,1313863
641.03466796875,642.03466796875,1312839,1314887
641.53466796875,642.53466796875,1313863,1315911
642.03466796875,643.03466796875,1314887,1316935
642.53466796875,643.53466796875,1315911,1317959
643.03466796875,644.03466796875,1316935,1318983
643.53466796875,644.53466796875,1317959,1320007
644.03466796875,645.03466796875,1318983,1321031
644.53466796875,645.53466796875,1320007,1322055
645.03466796875,646.03466796875,1321031,1323079
645.53466796875,646.53466796875,1322055,1324103
646.03466796875,647.03466796875,1323079,1325127
646.53466796875,647.53466796875,1324103,1326151
647.03466796875,648.03466796875,1325127,1327175
647.53466796875,648.53466796875,1326151,1328199
648.03466796875,649.03466796875,1327175,1329223
648.53466796875,649.53466796875,1328199,1330247
649.03466796875,650.03466796875,1329223,1331271
649.53466796875,650.53466796875,1330247,1332295
650.03466796875,651.03466796875,1331271,1333319
650.53466796875,651.53466796875,1332295,1334343
651.03466796875,652.03466796875,1333319,1335367
651.53466796875,652.53466796875,1334343,1336391
652.03466796875,653.03466796875,1335367,1337415
652.53466796875,653.53466796875,1336391,1338439
668.837890625,669.837890625,1369780,1371828
669.337890625,670.337890625,1370804,1372852
669.837890625,670.837890625,1371828,1373876
670.337890625,671.337890625,1372852,1374900
670.837890625,671.837890625,1373876,1375924
671.337890625,672.337890625,1374900,1376948
671.837890625,672.837890625,1375924,1377972
672.337890625,673.337890625,1376948,1378996
672.837890625,673.837890625,1377972,1380020
673.337890625,674.337890625,1378996,1381044
673.837890625,674.837890625,1380020,1382068
674.337890625,675.337890625,1381044,1383092
674.837890625,675.837890625,1382068,1384116
675.337890625,676.337890625,1383092,1385140
675.837890625,676.837890625,1384116,1386164
676.337890625,677.337890625,1385140,1387188
676.837890625,677.837890625,1386164,1388212
677.337890625,678.337890625,1387188,1389236
677.837890625,678.837890625,1388212,1390260
678.337890625,679.337890625,1389236,1391284
678.837890625,679.837890625,1390260,1392308
679.337890625,680.337890625,1391284,1393332
679.837890625,680.837890625,1392308,1394356
680.337890625,681.337890625,1393332,1395380
680.837890625,681.837890625,1394356,1396404
681.337890625,682.337890625,1395380,1397428
681.837890625,682.837890625,1396404,1398452
682.337890625,683.337890625,1397428,1399476
682.837890625,683.837890625,1398452,1400500
683.337890625,684.337890625,1399476,1401524
683.837890625,684.837890625,1400500,1402548
684.337890625,685.337890625,1401524,1403572
684.837890625,685.837890625,1402548,1404596
685.337890625,686.337890625,1403572,1405620
685.837890625,686.837890625,1404596,1406644
686.337890625,687.337890625,1405620,1407668
737.87451171875,738.87451171875,1511167,1513215
745.20703125,746.20703125,1526184,1528232
745.70703125,746.70703125,1527208,1529256
767.3115234375,768.3115234375,1571454,1573502
767.8115234375,768.8115234375,1572478,1574526
768.3115234375,769.3115234375,1573502,1575550
768.8115234375,769.8115234375,1574526,1576574
769.3115234375,770.3115234375,1575550,1577598
769.8115234375,770.8115234375,1576574,1578622
770.3115234375,771.3115234375,1577598,1579646
770.8115234375,771.8115234375,1578622,1580670
771.3115234375,772.3115234375,1579646,1581694
771.8115234375,772.8115234375,1580670,1582718
772.3115234375,773.3115234375,1581694,1583742
772.8115234375,773.8115234375,1582718,1584766
773.3115234375,774.3115234375,1583742,1585790
773.8115234375,774.8115234375,1584766,1586814
788.37255859375,789.37255859375,1614587,1616635
788.87255859375,789.87255859375,1615611,1617659
799.05078125,800.05078125,1636456,1638504
799.55078125,800.55078125,1637480,1639528
800.05078125,801.05078125,1638504,1640552
800.55078125,801.55078125,1639528,1641576
801.05078125,802.05078125,1640552,1642600
801.55078125,802.55078125,1641576,1643624
802.05078125,803.05078125,1642600,1644648
802.55078125,803.55078125,1643624,1645672
803.05078125,804.05078125,1644648,1646696
803.55078125,804.55078125,1645672,1647720
804.05078125,805.05078125,1646696,1648744
804.55078125,805.55078125,1647720,1649768
805.05078125,806.05078125,1648744,1650792
805.55078125,806.55078125,1649768,1651816
806.05078125,807.05078125,1650792,1652840
806.55078125,807.55078125,1651816,1653864
807.05078125,808.05078125,1652840,1654888
807.55078125,808.55078125,1653864,1655912
808.05078125,809.05078125,1654888,1656936
808.55078125,809.55078125,1655912,1657960
809.05078125,810.05078125,1656936,1658984
809.55078125,810.55078125,1657960,1660008
810.05078125,811.05078125,1658984,1661032
810.55078125,811.55078125,1660008,1662056
811.05078125,812.05078125,1661032,1663080
811.55078125,812.55078125,1662056,1664104
812.05078125,813.05078125,1663080,1665128
812.55078125,813.55078125,1664104,1666152
813.05078125,814.05078125,1665128,1667176
813.55078125,814.55078125,1666152,1668200
814.05078125,815.05078125,1667176,1669224
814.55078125,815.55078125,1668200,1670248
815.05078125,816.05078125,1669224,1671272
815.55078125,816.55078125,1670248,1672296
816.05078125,817.05078125,1671272,1673320
816.55078125,817.55078125,1672296,1674344
817.05078125,818.05078125,1673320,1675368
817.55078125,818.55078125,1674344,1676392
818.05078125,819.05078125,1675368,1677416
818.55078125,819.55078125,1676392,1678440
819.05078125,820.05078125,1677416,1679464
819.55078125,820.55078125,1678440,1680488
820.05078125,821.05078125,1679464,1681512
820.55078125,821.55078125,1680488,1682536
821.05078125,822.05078125,1681512,1683560
