start,end,est_idx,est_end_idx
948.93701171875,949.93701171875,1943423,1945471
949.43701171875,950.43701171875,1944447,1946495
962.947265625,963.947265625,1972116,1974164
963.447265625,964.447265625,1973140,1975188
963.947265625,964.947265625,1974164,1976212
964.447265625,965.447265625,1975188,1977236
964.947265625,965.947265625,1976212,1978260
965.447265625,966.447265625,1977236,1979284
965.947265625,966.947265625,1978260,1980308
966.447265625,967.447265625,1979284,1981332
966.947265625,967.947265625,1980308,1982356
967.447265625,968.447265625,1981332,1983380
967.947265625,968.947265625,1982356,1984404
968.447265625,969.447265625,1983380,1985428
968.947265625,969.947265625,1984404,1986452
969.447265625,970.447265625,1985428,1987476
969.947265625,970.947265625,1986452,1988500
970.447265625,971.447265625,1987476,1989524
970.947265625,971.947265625,1988500,1990548
971.447265625,972.447265625,1989524,1991572
971.947265625,972.947265625,1990548,1992596
972.447265625,973.447265625,1991572,1993620
972.947265625,973.947265625,1992596,1994644
973.447265625,974.447265625,1993620,1995668
973.947265625,974.947265625,1994644,1996692
974.447265625,975.447265625,1995668,1997716
974.947265625,975.947265625,1996692,1998740
975.447265625,976.447265625,1997716,1999764
975.947265625,976.947265625,1998740,2000788
976.447265625,977.447265625,1999764,2001812
976.947265625,977.947265625,2000788,2002836
977.447265625,978.447265625,2001812,2003860
977.947265625,978.947265625,2002836,2004884
978.447265625,979.447265625,2003860,2005908
978.947265625,979.947265625,2004884,2006932
979.447265625,980.447265625,2005908,2007956
979.947265625,980.947265625,2006932,2008980
980.447265625,981.447265625,2007956,2010004
980.947265625,981.947265625,2008980,2011028
981.447265625,982.447265625,2010004,2012052
981.947265625,982.947265625,2011028,2013076
982.447265625,983.447265625,2012052,2014100
982.947265625,983.947265625,2013076,2015124
983.447265625,984.447265625,2014100,2016148
983.947265625,984.947265625,2015124,2017172
984.447265625,985.447265625,2016148,2018196
984.947265625,985.947265625,2017172,2019220
985.447265625,986.447265625,2018196,2020244
985.947265625,986.947265625,2019220,2021268
986.447265625,987.447265625,2020244,2022292
986.947265625,987.947265625,2021268,2023316
987.447265625,988.447265625,2022292,2024340
987.947265625,988.947265625,2023316,2025364
988.447265625,989.447265625,2024340,2026388
988.947265625,989.947265625,2025364,2027412
989.447265625,990.447265625,2026388,2028436
989.947265625,990.947265625,2027412,2029460
990.447265625,991.447265625,2028436,2030484
990.947265625,991.947265625,2029460,2031508
991.447265625,992.447265625,2030484,2032532
991.947265625,992.947265625,2031508,2033556
992.447265625,993.447265625,2032532,2034580
992.947265625,993.947265625,2033556,2035604
993.447265625,994.447265625,2034580,2036628
993.947265625,994.947265625,2035604,2037652
994.447265625,995.447265625,2036628,2038676
994.947265625,995.947265625,2037652,2039700
995.447265625,996.447265625,2038676,2040724
995.947265625,996.947265625,2039700,2041748
996.447265625,997.447265625,2040724,2042772
996.947265625,997.947265625,2041748,2043796
997.447265625,998.447265625,2042772,2044820
997.947265625,998.947265625,2043796,2045844
998.447265625,999.447265625,2044820,2046868
998.947265625,999.947265625,2045844,2047892
999.447265625,1000.447265625,2046868,2048916
999.947265625,1000.947265625,2047892,2049940
1000.447265625,1001.447265625,2048916,2050964
1000.947265625,1001.947265625,2049940,2051988
1001.447265625,1002.447265625,2050964,2053012
1001.947265625,1002.947265625,2051988,2054036
1002.447265625,1003.447265625,2053012,2055060
1002.947265625,1003.947265625,2054036,2056084
1003.447265625,1004.447265625,2055060,2057108
1003.947265625,1004.947265625,2056084,2058132
1004.447265625,1005.447265625,2057108,2059156
1004.947265625,1005.947265625,2058132,2060180
1005.447265625,1006.447265625,2059156,2061204
1005.947265625,1006.947265625,2060180,2062228
1006.447265625,1007.447265625,2061204,2063252
1006.947265625,1007.947265625,2062228,2064276
1007.447265625,1008.447265625,2063252,2065300
1007.947265625,1008.947265625,2064276,2066324
1008.447265625,1009.447265625,2065300,2067348
1008.947265625,1009.947265625,2066324,2068372
1009.447265625,1010.447265625,2067348,2069396
1009.947265625,1010.947265625,2068372,2070420
1010.447265625,1011.447265625,2069396,2071444
1010.947265625,1011.947265625,2070420,2072468
1011.447265625,1012.447265625,2071444,2073492
1011.947265625,1012.947265625,2072468,2074516
1012.447265625,1013.447265625,2073492,2075540
1012.947265625,1013.947265625,2074516,2076564
1013.447265625,1014.447265625,2075540,2077588
1013.947265625,1014.947265625,2076564,2078612
1014.447265625,1015.447265625,2077588,2079636
1014.947265625,1015.947265625,2078612,2080660
1015.447265625,1016.447265625,2079636,2081684
1015.947265625,1016.947265625,2080660,2082708
1016.447265625,1017.447265625,2081684,2083732
1016.947265625,1017.947265625,2082708,2084756
1017.447265625,1018.447265625,2083732,2085780
1017.947265625,1018.947265625,2084756,2086804
1018.447265625,1019.447265625,2085780,2087828
1018.947265625,1019.947265625,2086804,2088852
1019.447265625,1020.447265625,2087828,2089876
1019.947265625,1020.947265625,2088852,2090900
1020.447265625,1021.447265625,2089876,2091924
1020.947265625,1021.947265625,2090900,2092948
1021.447265625,1022.447265625,2091924,2093972
1021.947265625,1022.947265625,2092948,2094996
1022.447265625,1023.447265625,2093972,2096020
1022.947265625,1023.947265625,2094996,2097044
1023.447265625,1024.447265625,2096020,2098068
1023.947265625,1024.947265625,2097044,2099092
1024.447265625,1025.447265625,2098068,2100116
1024.947265625,1025.947265625,2099092,2101140
1025.447265625,1026.447265625,2100116,2102164
1025.947265625,1026.947265625,2101140,2103188
1026.447265625,1027.447265625,2102164,2104212
1026.947265625,1027.947265625,2103188,2105236
1027.447265625,1028.447265625,2104212,2106260
1027.947265625,1028.947265625,2105236,2107284
1028.447265625,1029.447265625,2106260,2108308
1028.947265625,1029.947265625,2107284,2109332
1029.447265625,1030.447265625,2108308,2110356
1029.947265625,1030.947265625,2109332,2111380
1030.447265625,1031.447265625,2110356,2112404
1030.947265625,1031.947265625,2111380,2113428
1031.447265625,1032.447265625,2112404,2114452
1031.947265625,1032.947265625,2113428,2115476
1032.447265625,1033.447265625,2114452,2116500
1032.947265625,1033.947265625,2115476,2117524
1033.447265625,1034.447265625,2116500,2118548
1063.787109375,1064.787109375,2178636,2180684
1064.287109375,1065.287109375,2179660,2181708
1064.787109375,1065.787109375,2180684,2182732
1236.36962890625,1237.36962890625,2532085,2534133
1236.86962890625,1237.86962890625,2533109,2535157
1237.36962890625,1238.36962890625,2534133,2536181
1237.86962890625,1238.86962890625,2535157,2537205
1238.36962890625,1239.36962890625,2536181,2538229
1238.86962890625,1239.86962890625,2537205,2539253
1239.36962890625,1240.36962890625,2538229,2540277
1239.86962890625,1240.86962890625,2539253,2541301
1240.36962890625,1241.36962890625,2540277,2542325
1240.86962890625,1241.86962890625,2541301,2543349
1260.36181640625,1261.36181640625,2581221,2583269
1376.68115234375,1377.68115234375,2819443,2821491
1377.18115234375,1378.18115234375,2820467,2822515
1377.68115234375,1378.68115234375,2821491,2823539
1378.18115234375,1379.18115234375,2822515,2824563
1378.68115234375,1379.68115234375,2823539,2825587
1379.18115234375,1380.18115234375,2824563,2826611
1405.91162109375,1406.91162109375,2879307,2881355
1406.41162109375,1407.41162109375,2880331,2882379
1406.91162109375,1407.91162109375,2881355,2883403
1407.41162109375,1408.41162109375,2882379,2884427
1407.91162109375,1408.91162109375,2883403,2885451
1408.41162109375,1409.41162109375,2884427,2886475
1408.91162109375,1409.91162109375,2885451,2887499
1409.41162109375,1410.41162109375,2886475,2888523
1409.91162109375,1410.91162109375,2887499,2889547
1410.41162109375,1411.41162109375,2888523,2890571
1410.91162109375,1411.91162109375,2889547,2891595
1411.41162109375,1412.41162109375,2890571,2892619
1411.91162109375,1412.91162109375,2891595,2893643
1412.41162109375,1413.41162109375,2892619,2894667
1412.91162109375,1413.91162109375,2893643,2895691
1413.41162109375,1414.41162109375,2894667,2896715
1413.91162109375,1414.91162109375,2895691,2897739
1414.41162109375,1415.41162109375,2896715,2898763
1414.91162109375,1415.91162109375,2897739,2899787
1415.41162109375,1416.41162109375,2898763,2900811
1415.91162109375,1416.91162109375,2899787,2901835
1416.41162109375,1417.41162109375,2900811,2902859
1416.91162109375,1417.91162109375,2901835,2903883
1417.41162109375,1418.41162109375,2902859,2904907
1417.91162109375,1418.91162109375,2903883,2905931
1418.41162109375,1419.41162109375,2904907,2906955
1418.91162109375,1419.91162109375,2905931,2907979
