start,end,est_idx,est_end_idx
555.59423828125,556.59423828125,1137857,1139905
556.09423828125,557.09423828125,1138881,1140929
556.59423828125,557.59423828125,1139905,1141953
557.09423828125,558.09423828125,1140929,1142977
557.59423828125,558.59423828125,1141953,1144001
558.09423828125,559.09423828125,1142977,1145025
558.59423828125,559.59423828125,1144001,1146049
559.09423828125,560.09423828125,1145025,1147073
559.59423828125,560.59423828125,1146049,1148097
560.09423828125,561.09423828125,1147073,1149121
620.90380859375,621.90380859375,1271611,1273659
621.40380859375,622.40380859375,1272635,1274683
621.90380859375,622.90380859375,1273659,1275707
622.40380859375,623.40380859375,1274683,1276731
622.90380859375,623.90380859375,1275707,1277755
623.40380859375,624.40380859375,1276731,1278779
623.90380859375,624.90380859375,1277755,1279803
632.7373046875,633.7373046875,1295846,1297894
633.2373046875,634.2373046875,1296870,1298918
633.7373046875,634.7373046875,1297894,1299942
634.2373046875,635.2373046875,1298918,1300966
634.7373046875,635.7373046875,1299942,1301990
635.2373046875,636.2373046875,1300966,1303014
635.7373046875,636.7373046875,1301990,1304038
636.2373046875,637.2373046875,1303014,1305062
636.7373046875,637.7373046875,1304038,1306086
637.2373046875,638.2373046875,1305062,1307110
637.7373046875,638.7373046875,1306086,1308134
638.2373046875,639.2373046875,1307110,1309158
638.7373046875,639.7373046875,1308134,1310182
639.2373046875,640.2373046875,1309158,1311206
639.7373046875,640.7373046875,1310182,1312230
640.2373046875,641.2373046875,1311206,1313254
640.7373046875,641.7373046875,1312230,1314278
641.2373046875,642.2373046875,1313254,1315302
641.7373046875,642.7373046875,1314278,1316326
642.2373046875,643.2373046875,1315302,1317350
642.7373046875,643.7373046875,1316326,1318374
643.2373046875,644.2373046875,1317350,1319398
643.7373046875,644.7373046875,1318374,1320422
644.2373046875,645.2373046875,1319398,1321446
644.7373046875,645.7373046875,1320422,1322470
645.2373046875,646.2373046875,1321446,1323494
645.7373046875,646.7373046875,1322470,1324518
646.2373046875,647.2373046875,1323494,1325542
646.7373046875,647.7373046875,1324518,1326566
647.2373046875,648.2373046875,1325542,1327590
647.7373046875,648.7373046875,1326566,1328614
648.2373046875,649.2373046875,1327590,1329638
648.7373046875,649.7373046875,1328614,1330662
649.2373046875,650.2373046875,1329638,1331686
649.7373046875,650.7373046875,1330662,1332710
650.2373046875,651.2373046875,1331686,1333734
650.7373046875,651.7373046875,1332710,1334758
651.2373046875,652.2373046875,1333734,1335782
651.7373046875,652.7373046875,1334758,1336806
652.2373046875,653.2373046875,1335782,1337830
652.7373046875,653.7373046875,1336806,1338854
653.2373046875,654.2373046875,1337830,1339878
653.7373046875,654.7373046875,1338854,1340902
654.2373046875,655.2373046875,1339878,1341926
654.7373046875,655.7373046875,1340902,1342950
