start,end,est_idx,est_end_idx
350.77099609375,351.77099609375,718379,720427
351.27099609375,352.27099609375,719403,721451
351.77099609375,352.77099609375,720427,722475
352.27099609375,353.27099609375,721451,723499
390.39208984375,391.39208984375,799523,801571
390.89208984375,391.89208984375,800547,802595
391.39208984375,392.39208984375,801571,803619
391.89208984375,392.89208984375,802595,804643
392.39208984375,393.39208984375,803619,805667
392.89208984375,393.89208984375,804643,806691
439.50927734375,440.50927734375,900115,902163
440.00927734375,441.00927734375,901139,903187
465.44970703125,466.44970703125,953241,955289
465.94970703125,466.94970703125,954265,956313
484.49755859375,485.49755859375,992251,994299
484.99755859375,485.99755859375,993275,995323
485.49755859375,486.49755859375,994299,996347
485.99755859375,486.99755859375,995323,997371
486.49755859375,487.49755859375,996347,998395
486.99755859375,487.99755859375,997371,999419
487.49755859375,488.49755859375,998395,1000443
487.99755859375,488.99755859375,999419,1001467
488.49755859375,489.49755859375,1000443,1002491
488.99755859375,489.99755859375,1001467,1003515
489.49755859375,490.49755859375,1002491,1004539
489.99755859375,490.99755859375,1003515,1005563
490.49755859375,491.49755859375,1004539,1006587
490.99755859375,491.99755859375,1005563,1007611
491.49755859375,492.49755859375,1006587,1008635
491.99755859375,492.99755859375,1007611,1009659
492.49755859375,493.49755859375,1008635,1010683
492.99755859375,493.99755859375,1009659,1011707
493.49755859375,494.49755859375,1010683,1012731
493.99755859375,494.99755859375,1011707,1013755
494.49755859375,495.49755859375,1012731,1014779
494.99755859375,495.99755859375,1013755,1015803
495.49755859375,496.49755859375,1014779,1016827
495.99755859375,496.99755859375,1015803,1017851
496.49755859375,497.49755859375,1016827,1018875
496.99755859375,497.99755859375,1017851,1019899
542.39453125,543.39453125,1110824,1112872
542.89453125,543.89453125,1111848,1113896
543.39453125,544.39453125,1112872,1114920
543.89453125,544.89453125,1113896,1115944
544.39453125,545.39453125,1114920,1116968
544.89453125,545.89453125,1115944,1117992
545.39453125,546.39453125,1116968,1119016
545.89453125,546.89453125,1117992,1120040
546.39453125,547.39453125,1119016,1121064
546.89453125,547.89453125,1120040,1122088
547.39453125,548.39453125,1121064,1123112
547.89453125,548.89453125,1122088,1124136
548.39453125,549.39453125,1123112,1125160
611.57373046875,612.57373046875,1252503,1254551
612.07373046875,613.07373046875,1253527,1255575
612.57373046875,613.57373046875,1254551,1256599
613.07373046875,614.07373046875,1255575,1257623
613.57373046875,614.57373046875,1256599,1258647
614.07373046875,615.07373046875,1257623,1259671
614.57373046875,615.57373046875,1258647,1260695
615.07373046875,616.07373046875,1259671,1261719
615.57373046875,616.57373046875,1260695,1262743
616.07373046875,617.07373046875,1261719,1263767
616.57373046875,617.57373046875,1262743,1264791
617.07373046875,618.07373046875,1263767,1265815
625.2568359375,626.2568359375,1280526,1282574
625.7568359375,626.7568359375,1281550,1283598
626.2568359375,627.2568359375,1282574,1284622
768.82958984375,769.82958984375,1574563,1576611
769.32958984375,770.32958984375,1575587,1577635
769.82958984375,770.82958984375,1576611,1578659
770.32958984375,771.32958984375,1577635,1579683
770.82958984375,771.82958984375,1578659,1580707
771.32958984375,772.32958984375,1579683,1581731
771.82958984375,772.82958984375,1580707,1582755
772.32958984375,773.32958984375,1581731,1583779
772.82958984375,773.82958984375,1582755,1584803
773.32958984375,774.32958984375,1583779,1585827
773.82958984375,774.82958984375,1584803,1586851
774.32958984375,775.32958984375,1585827,1587875
774.82958984375,775.82958984375,1586851,1588899
775.32958984375,776.32958984375,1587875,1589923
775.82958984375,776.82958984375,1588899,1590947
776.32958984375,777.32958984375,1589923,1591971
793.251953125,794.251953125,1624580,1626628
793.751953125,794.751953125,1625604,1627652
794.251953125,795.251953125,1626628,1628676
794.751953125,795.751953125,1627652,1629700
807.98046875,808.98046875,1654744,1656792
808.48046875,809.48046875,1655768,1657816
808.98046875,809.98046875,1656792,1658840
809.48046875,810.48046875,1657816,1659864
809.98046875,810.98046875,1658840,1660888
810.48046875,811.48046875,1659864,1661912
810.98046875,811.98046875,1660888,1662936
811.48046875,812.48046875,1661912,1663960
811.98046875,812.98046875,1662936,1664984
812.48046875,813.48046875,1663960,1666008
812.98046875,813.98046875,1664984,1667032
813.48046875,814.48046875,1666008,1668056
813.98046875,814.98046875,1667032,1669080
814.48046875,815.48046875,1668056,1670104
814.98046875,815.98046875,1669080,1671128
815.48046875,816.48046875,1670104,1672152
815.98046875,816.98046875,1671128,1673176
816.48046875,817.48046875,1672152,1674200
816.98046875,817.98046875,1673176,1675224
817.48046875,818.48046875,1674200,1676248
817.98046875,818.98046875,1675224,1677272
818.48046875,819.48046875,1676248,1678296
818.98046875,819.98046875,1677272,1679320
819.48046875,820.48046875,1678296,1680344
819.98046875,820.98046875,1679320,1681368
820.48046875,821.48046875,1680344,1682392
841.421875,842.421875,1723232,1725280
841.921875,842.921875,1724256,1726304
842.421875,843.421875,1725280,1727328
842.921875,843.921875,1726304,1728352
843.421875,844.421875,1727328,1729376
843.921875,844.921875,1728352,1730400
873.3818359375,874.3818359375,1788686,1790734
873.8818359375,874.8818359375,1789710,1791758
874.3818359375,875.3818359375,1790734,1792782
874.8818359375,875.8818359375,1791758,1793806
875.3818359375,876.3818359375,1792782,1794830
875.8818359375,876.8818359375,1793806,1795854
876.3818359375,877.3818359375,1794830,1796878
876.8818359375,877.8818359375,1795854,1797902
877.3818359375,878.3818359375,1796878,1798926
877.8818359375,878.8818359375,1797902,1799950
878.3818359375,879.3818359375,1798926,1800974
878.8818359375,879.8818359375,1799950,1801998
879.3818359375,880.3818359375,1800974,1803022
888.04736328125,889.04736328125,1818721,1820769
888.54736328125,889.54736328125,1819745,1821793
913.4541015625,914.4541015625,1870754,1872802
913.9541015625,914.9541015625,1871778,1873826
914.4541015625,915.4541015625,1872802,1874850
914.9541015625,915.9541015625,1873826,1875874
915.4541015625,916.4541015625,1874850,1876898
915.9541015625,916.9541015625,1875874,1877922
916.4541015625,917.4541015625,1876898,1878946
916.9541015625,917.9541015625,1877922,1879970
917.4541015625,918.4541015625,1878946,1880994
917.9541015625,918.9541015625,1879970,1882018
918.4541015625,919.4541015625,1880994,1883042
918.9541015625,919.9541015625,1882018,1884066
919.4541015625,920.4541015625,1883042,1885090
919.9541015625,920.9541015625,1884066,1886114
920.4541015625,921.4541015625,1885090,1887138
920.9541015625,921.9541015625,1886114,1888162
921.4541015625,922.4541015625,1887138,1889186
921.9541015625,922.9541015625,1888162,1890210
922.4541015625,923.4541015625,1889186,1891234
922.9541015625,923.9541015625,1890210,1892258
932.16357421875,933.16357421875,1909071,1911119
932.66357421875,933.66357421875,1910095,1912143
933.16357421875,934.16357421875,1911119,1913167
933.66357421875,934.66357421875,1912143,1914191
934.16357421875,935.16357421875,1913167,1915215
934.66357421875,935.66357421875,1914191,1916239
969.67333984375,970.67333984375,1985891,1987939
970.17333984375,971.17333984375,1986915,1988963
970.67333984375,971.67333984375,1987939,1989987
971.17333984375,972.17333984375,1988963,1991011
971.67333984375,972.67333984375,1989987,1992035
