start,end,est_idx,est_end_idx
773.677734375,774.677734375,1584492,1586540
774.177734375,775.177734375,1585516,1587564
774.677734375,775.677734375,1586540,1588588
775.177734375,776.177734375,1587564,1589612
775.677734375,776.677734375,1588588,1590636
776.177734375,777.177734375,1589612,1591660
776.677734375,777.677734375,1590636,1592684
777.177734375,778.177734375,1591660,1593708
777.677734375,778.677734375,1592684,1594732
778.177734375,779.177734375,1593708,1595756
778.677734375,779.677734375,1594732,1596780
779.177734375,780.177734375,1595756,1597804
779.677734375,780.677734375,1596780,1598828
780.177734375,781.177734375,1597804,1599852
780.677734375,781.677734375,1598828,1600876
781.177734375,782.177734375,1599852,1601900
781.677734375,782.677734375,1600876,1602924
782.177734375,783.177734375,1601900,1603948
782.677734375,783.677734375,1602924,1604972
783.177734375,784.177734375,1603948,1605996
783.677734375,784.677734375,1604972,1607020
784.177734375,785.177734375,1605996,1608044
784.677734375,785.677734375,1607020,1609068
785.177734375,786.177734375,1608044,1610092
785.677734375,786.677734375,1609068,1611116
786.177734375,787.177734375,1610092,1612140
786.677734375,787.677734375,1611116,1613164
787.177734375,788.177734375,1612140,1614188
787.677734375,788.677734375,1613164,1615212
788.177734375,789.177734375,1614188,1616236
788.677734375,789.677734375,1615212,1617260
789.177734375,790.177734375,1616236,1618284
789.677734375,790.677734375,1617260,1619308
790.177734375,791.177734375,1618284,1620332
790.677734375,791.677734375,1619308,1621356
791.177734375,792.177734375,1620332,1622380
791.677734375,792.677734375,1621356,1623404
792.177734375,793.177734375,1622380,1624428
792.677734375,793.677734375,1623404,1625452
793.177734375,794.177734375,1624428,1626476
793.677734375,794.677734375,1625452,1627500
794.177734375,795.177734375,1626476,1628524
794.677734375,795.677734375,1627500,1629548
795.177734375,796.177734375,1628524,1630572
795.677734375,796.677734375,1629548,1631596
796.177734375,797.177734375,1630572,1632620
796.677734375,797.677734375,1631596,1633644
797.177734375,798.177734375,1632620,1634668
797.677734375,798.677734375,1633644,1635692
798.177734375,799.177734375,1634668,1636716
798.677734375,799.677734375,1635692,1637740
799.177734375,800.177734375,1636716,1638764
799.677734375,800.677734375,1637740,1639788
800.177734375,801.177734375,1638764,1640812
800.677734375,801.677734375,1639788,1641836
801.177734375,802.177734375,1640812,1642860
801.677734375,802.677734375,1641836,1643884
802.177734375,803.177734375,1642860,1644908
802.677734375,803.677734375,1643884,1645932
803.177734375,804.177734375,1644908,1646956
803.677734375,804.677734375,1645932,1647980
804.177734375,805.177734375,1646956,1649004
804.677734375,805.677734375,1647980,1650028
805.177734375,806.177734375,1649004,1651052
805.677734375,806.677734375,1650028,1652076
806.177734375,807.177734375,1651052,1653100
806.677734375,807.677734375,1652076,1654124
807.177734375,808.177734375,1653100,1655148
807.677734375,808.677734375,1654124,1656172
808.177734375,809.177734375,1655148,1657196
808.677734375,809.677734375,1656172,1658220
809.177734375,810.177734375,1657196,1659244
809.677734375,810.677734375,1658220,1660268
810.177734375,811.177734375,1659244,1661292
810.677734375,811.677734375,1660268,1662316
811.177734375,812.177734375,1661292,1663340
811.677734375,812.677734375,1662316,1664364
812.177734375,813.177734375,1663340,1665388
812.677734375,813.677734375,1664364,1666412
813.177734375,814.177734375,1665388,1667436
813.677734375,814.677734375,1666412,1668460
814.177734375,815.177734375,1667436,1669484
814.677734375,815.677734375,1668460,1670508
815.177734375,816.177734375,1669484,1671532
815.677734375,816.677734375,1670508,1672556
816.177734375,817.177734375,1671532,1673580
816.677734375,817.677734375,1672556,1674604
817.177734375,818.177734375,1673580,1675628
817.677734375,818.677734375,1674604,1676652
818.177734375,819.177734375,1675628,1677676
818.677734375,819.677734375,1676652,1678700
819.177734375,820.177734375,1677676,1679724
819.677734375,820.677734375,1678700,1680748
820.177734375,821.177734375,1679724,1681772
820.677734375,821.677734375,1680748,1682796
821.177734375,822.177734375,1681772,1683820
821.677734375,822.677734375,1682796,1684844
822.177734375,823.177734375,1683820,1685868
822.677734375,823.677734375,1684844,1686892
823.177734375,824.177734375,1685868,1687916
823.677734375,824.677734375,1686892,1688940
824.177734375,825.177734375,1687916,1689964
824.677734375,825.677734375,1688940,1690988
825.177734375,826.177734375,1689964,1692012
825.677734375,826.677734375,1690988,1693036
826.177734375,827.177734375,1692012,1694060
826.677734375,827.677734375,1693036,1695084
827.177734375,828.177734375,1694060,1696108
827.677734375,828.677734375,1695084,1697132
828.177734375,829.177734375,1696108,1698156
828.677734375,829.677734375,1697132,1699180
829.177734375,830.177734375,1698156,1700204
829.677734375,830.677734375,1699180,1701228
830.177734375,831.177734375,1700204,1702252
830.677734375,831.677734375,1701228,1703276
831.177734375,832.177734375,1702252,1704300
831.677734375,832.677734375,1703276,1705324
832.177734375,833.177734375,1704300,1706348
832.677734375,833.677734375,1705324,1707372
833.177734375,834.177734375,1706348,1708396
833.677734375,834.677734375,1707372,1709420
834.177734375,835.177734375,1708396,1710444
834.677734375,835.677734375,1709420,1711468
835.177734375,836.177734375,1710444,1712492
835.677734375,836.677734375,1711468,1713516
836.177734375,837.177734375,1712492,1714540
836.677734375,837.677734375,1713516,1715564
837.177734375,838.177734375,1714540,1716588
837.677734375,838.677734375,1715564,1717612
838.177734375,839.177734375,1716588,1718636
838.677734375,839.677734375,1717612,1719660
839.177734375,840.177734375,1718636,1720684
839.677734375,840.677734375,1719660,1721708
840.177734375,841.177734375,1720684,1722732
840.677734375,841.677734375,1721708,1723756
841.177734375,842.177734375,1722732,1724780
841.677734375,842.677734375,1723756,1725804
842.177734375,843.177734375,1724780,1726828
842.677734375,843.677734375,1725804,1727852
843.177734375,844.177734375,1726828,1728876
843.677734375,844.677734375,1727852,1729900
844.177734375,845.177734375,1728876,1730924
844.677734375,845.677734375,1729900,1731948
845.177734375,846.177734375,1730924,1732972
845.677734375,846.677734375,1731948,1733996
846.177734375,847.177734375,1732972,1735020
846.677734375,847.677734375,1733996,1736044
847.177734375,848.177734375,1735020,1737068
847.677734375,848.677734375,1736044,1738092
848.177734375,849.177734375,1737068,1739116
848.677734375,849.677734375,1738092,1740140
849.177734375,850.177734375,1739116,1741164
849.677734375,850.677734375,1740140,1742188
850.177734375,851.177734375,1741164,1743212
850.677734375,851.677734375,1742188,1744236
851.177734375,852.177734375,1743212,1745260
851.677734375,852.677734375,1744236,1746284
852.177734375,853.177734375,1745260,1747308
852.677734375,853.677734375,1746284,1748332
853.177734375,854.177734375,1747308,1749356
853.677734375,854.677734375,1748332,1750380
854.177734375,855.177734375,1749356,1751404
854.677734375,855.677734375,1750380,1752428
855.177734375,856.177734375,1751404,1753452
855.677734375,856.677734375,1752428,1754476
856.177734375,857.177734375,1753452,1755500
856.677734375,857.677734375,1754476,1756524
857.177734375,858.177734375,1755500,1757548
857.677734375,858.677734375,1756524,1758572
858.177734375,859.177734375,1757548,1759596
858.677734375,859.677734375,1758572,1760620
859.177734375,860.177734375,1759596,1761644
859.677734375,860.677734375,1760620,1762668
860.177734375,861.177734375,1761644,1763692
860.677734375,861.677734375,1762668,1764716
861.177734375,862.177734375,1763692,1765740
861.677734375,862.677734375,1764716,1766764
862.177734375,863.177734375,1765740,1767788
862.677734375,863.677734375,1766764,1768812
863.177734375,864.177734375,1767788,1769836
863.677734375,864.677734375,1768812,1770860
864.177734375,865.177734375,1769836,1771884
864.677734375,865.677734375,1770860,1772908
865.177734375,866.177734375,1771884,1773932
865.677734375,866.677734375,1772908,1774956
866.177734375,867.177734375,1773932,1775980
866.677734375,867.677734375,1774956,1777004
867.177734375,868.177734375,1775980,1778028
867.677734375,868.677734375,1777004,1779052
868.177734375,869.177734375,1778028,1780076
868.677734375,869.677734375,1779052,1781100
869.177734375,870.177734375,1780076,1782124
869.677734375,870.677734375,1781100,1783148
870.177734375,871.177734375,1782124,1784172
870.677734375,871.677734375,1783148,1785196
871.177734375,872.177734375,1784172,1786220
871.677734375,872.677734375,1785196,1787244
872.177734375,873.177734375,1786220,1788268
872.677734375,873.677734375,1787244,1789292
873.177734375,874.177734375,1788268,1790316
873.677734375,874.677734375,1789292,1791340
874.177734375,875.177734375,1790316,1792364
874.677734375,875.677734375,1791340,1793388
875.177734375,876.177734375,1792364,1794412
875.677734375,876.677734375,1793388,1795436
876.177734375,877.177734375,1794412,1796460
876.677734375,877.677734375,1795436,1797484
877.177734375,878.177734375,1796460,1798508
877.677734375,878.677734375,1797484,1799532
878.177734375,879.177734375,1798508,1800556
878.677734375,879.677734375,1799532,1801580
879.177734375,880.177734375,1800556,1802604
879.677734375,880.677734375,1801580,1803628
880.177734375,881.177734375,1802604,1804652
880.677734375,881.677734375,1803628,1805676
881.177734375,882.177734375,1804652,1806700
881.677734375,882.677734375,1805676,1807724
882.177734375,883.177734375,1806700,1808748
882.677734375,883.677734375,1807724,1809772
883.177734375,884.177734375,1808748,1810796
883.677734375,884.677734375,1809772,1811820
884.177734375,885.177734375,1810796,1812844
884.677734375,885.677734375,1811820,1813868
885.177734375,886.177734375,1812844,1814892
