original_index,est_idx,est_end_idx,start,end,context,char_in_sentence,full_word
0,1393735.0,1394678.0,54.153354632587856,54.616293929712434,,6,Doctor
1,1452272.0,1452901.0,82.73162939297124,83.04776357827471,,3,Why
2,1452901.0,1453179.0,83.04776357827471,83.19025559105432,Why,8,have
3,1453179.0,1453500.0,83.19025559105432,83.34025559105433,Why have,12,you
4,1453500.0,1453912.0,83.34025559105433,83.54025559105433,Why have you,17,been
5,1453912.0,1454849.0,83.54025559105433,84.00095846645365,Why have you been,25,fightin
6,1454888.0,1455243.0,84.02,84.18444089456871,Why have you been fightin ',32,with
7,1455278.0,1455415.0,84.20141533546327,84.2812460063898,Why have you been fightin ' with,36,the
8,1455430.0,1455847.0,84.28863578274763,84.48888178913744,Why have you been fightin ' with the,42,other
9,1456069.0,1456708.0,84.57933865814692,84.90888178913742,Why have you been fightin ' with the other,47,boys
10,1456737.0,1457614.0,84.92266134185303,85.3531948881789,Why have you been fightin ' with the other boys,53,again
11,1457668.0,1458639.0,85.3797539936102,85.8531948881789,Why have you been fightin ' with the other boys again,58,babe
12,1464135.0,1465502.0,88.54,89.19715654952077,,5,Peter
13,1468005.0,1468235.0,90.43,90.54,,4,They
14,1468256.0,1468863.0,90.55,90.84041533546322,They,11,killed
15,1468884.0,1468964.0,90.851,90.89514376996802,They killed,13,a
16,1468979.0,1469558.0,90.90253354632588,91.18,They killed a,20,little
17,1469578.0,1470354.0,91.19,91.56319488817893,They killed a little,25,frog
18,1470349.0,1470574.0,91.561,91.67763578274764,They killed a little frog,30,that
19,1470589.0,1470975.0,91.68502555910544,91.87,They killed a little frog that,33,ain't
21,1471129.0,1471520.0,91.94,92.14,They killed a little frog that ain't,41,done
22,1471522.0,1472152.0,92.141,92.44,They killed a little frog that ain't done,48,nothin
23,1475651.0,1476584.0,94.16,94.6152715654952,,7,Smushed
24,1476599.0,1476823.0,94.62266134185307,94.73111821086262,Smushed,10,it
25,1476778.0,1477269.0,94.70975399361024,94.94086261980824,Smushed it,15,with
26,1477297.0,1477415.0,94.9546421725239,95.01476038338647,Smushed it with,17,a
27,1477462.0,1478594.0,95.03763578274764,95.58862619808296,Smushed it with a,23,stick
28,1483227.0,1484132.0,97.8594249201279,98.28722044728448,,3,You're
30,1484132.0,1484881.0,98.28722044728448,98.661980830671,You're,9,so
31,1485164.0,1485739.0,98.7923322683706,99.08178913738016,You're so,14,like
32,1485739.0,1486132.0,99.08178913738016,99.28178913738016,You're so like,19,your
33,1486237.0,1487322.0,99.31629392971246,99.84648562300312,You're so like your,23,Dad
34,1490156.0,1490554.0,101.2332268370607,101.43434504792329,,3,You
35,1490554.0,1491207.0,101.43434504792329,101.74616613418524,You,8,even
36,1491380.0,1491772.0,101.83067092651756,102.03067092651756,You even,13,look
37,1491879.0,1492448.0,102.08306709265176,102.3533546325878,You even look,18,like
38,1492448.0,1492892.0,102.3533546325878,102.5608626198082,You even look like,22,him
39,1496327.0,1496744.0,104.24920127795528,104.45351437699676,You even look like him,26,and
40,1496790.0,1497179.0,104.47587859424912,104.65575079872194,You even look like him and,29,he
41,1497179.0,1497625.0,104.65575079872194,104.88242811501588,You even look like him and he,33,was
