start,end,est_idx,est_end_idx
271.86669921875,272.86669921875,556783,558831
272.36669921875,273.36669921875,557807,559855
272.86669921875,273.86669921875,558831,560879
273.36669921875,274.36669921875,559855,561903
273.86669921875,274.86669921875,560879,562927
274.36669921875,275.36669921875,561903,563951
274.86669921875,275.86669921875,562927,564975
275.36669921875,276.36669921875,563951,565999
275.86669921875,276.86669921875,564975,567023
276.36669921875,277.36669921875,565999,568047
276.86669921875,277.86669921875,567023,569071
277.36669921875,278.36669921875,568047,570095
277.86669921875,278.86669921875,569071,571119
278.36669921875,279.36669921875,570095,572143
278.86669921875,279.86669921875,571119,573167
279.36669921875,280.36669921875,572143,574191
279.86669921875,280.86669921875,573167,575215
280.36669921875,281.36669921875,574191,576239
280.86669921875,281.86669921875,575215,577263
281.36669921875,282.36669921875,576239,578287
281.86669921875,282.86669921875,577263,579311
282.36669921875,283.36669921875,578287,580335
282.86669921875,283.86669921875,579311,581359
283.36669921875,284.36669921875,580335,582383
283.86669921875,284.86669921875,581359,583407
284.36669921875,285.36669921875,582383,584431
284.86669921875,285.86669921875,583407,585455
285.36669921875,286.36669921875,584431,586479
285.86669921875,286.86669921875,585455,587503
286.36669921875,287.36669921875,586479,588527
286.86669921875,287.86669921875,587503,589551
287.36669921875,288.36669921875,588527,590575
287.86669921875,288.86669921875,589551,591599
288.36669921875,289.36669921875,590575,592623
288.86669921875,289.86669921875,591599,593647
289.36669921875,290.36669921875,592623,594671
289.86669921875,290.86669921875,593647,595695
290.36669921875,291.36669921875,594671,596719
290.86669921875,291.86669921875,595695,597743
291.36669921875,292.36669921875,596719,598767
291.86669921875,292.86669921875,597743,599791
292.36669921875,293.36669921875,598767,600815
292.86669921875,293.86669921875,599791,601839
293.36669921875,294.36669921875,600815,602863
293.86669921875,294.86669921875,601839,603887
294.36669921875,295.36669921875,602863,604911
294.86669921875,295.86669921875,603887,605935
295.36669921875,296.36669921875,604911,606959
295.86669921875,296.86669921875,605935,607983
296.36669921875,297.36669921875,606959,609007
296.86669921875,297.86669921875,607983,610031
297.36669921875,298.36669921875,609007,611055
297.86669921875,298.86669921875,610031,612079
298.36669921875,299.36669921875,611055,613103
298.86669921875,299.86669921875,612079,614127
299.36669921875,300.36669921875,613103,615151
