start,end,est_idx,est_end_idx
716.13525390625,717.13525390625,1466645,1468693
716.63525390625,717.63525390625,1467669,1469717
717.13525390625,718.13525390625,1468693,1470741
717.63525390625,718.63525390625,1469717,1471765
718.13525390625,719.13525390625,1470741,1472789
718.63525390625,719.63525390625,1471765,1473813
719.13525390625,720.13525390625,1472789,1474837
719.63525390625,720.63525390625,1473813,1475861
720.13525390625,721.13525390625,1474837,1476885
720.63525390625,721.63525390625,1475861,1477909
721.13525390625,722.13525390625,1476885,1478933
721.63525390625,722.63525390625,1477909,1479957
722.13525390625,723.13525390625,1478933,1480981
722.63525390625,723.63525390625,1479957,1482005
723.13525390625,724.13525390625,1480981,1483029
723.63525390625,724.63525390625,1482005,1484053
724.13525390625,725.13525390625,1483029,1485077
724.63525390625,725.63525390625,1484053,1486101
725.13525390625,726.13525390625,1485077,1487125
725.63525390625,726.63525390625,1486101,1488149
726.13525390625,727.13525390625,1487125,1489173
726.63525390625,727.63525390625,1488149,1490197
727.13525390625,728.13525390625,1489173,1491221
727.63525390625,728.63525390625,1490197,1492245
728.13525390625,729.13525390625,1491221,1493269
728.63525390625,729.63525390625,1492245,1494293
729.13525390625,730.13525390625,1493269,1495317
729.63525390625,730.63525390625,1494293,1496341
730.13525390625,731.13525390625,1495317,1497365
730.63525390625,731.63525390625,1496341,1498389
731.13525390625,732.13525390625,1497365,1499413
731.63525390625,732.63525390625,1498389,1500437
732.13525390625,733.13525390625,1499413,1501461
772.0625,773.0625,1581184,1583232
772.5625,773.5625,1582208,1584256
773.0625,774.0625,1583232,1585280
773.5625,774.5625,1584256,1586304
774.0625,775.0625,1585280,1587328
774.5625,775.5625,1586304,1588352
775.0625,776.0625,1587328,1589376
775.5625,776.5625,1588352,1590400
776.0625,777.0625,1589376,1591424
776.5625,777.5625,1590400,1592448
777.0625,778.0625,1591424,1593472
777.5625,778.5625,1592448,1594496
778.0625,779.0625,1593472,1595520
778.5625,779.5625,1594496,1596544
779.0625,780.0625,1595520,1597568
779.5625,780.5625,1596544,1598592
780.0625,781.0625,1597568,1599616
780.5625,781.5625,1598592,1600640
781.0625,782.0625,1599616,1601664
781.5625,782.5625,1600640,1602688
782.0625,783.0625,1601664,1603712
782.5625,783.5625,1602688,1604736
783.0625,784.0625,1603712,1605760
783.5625,784.5625,1604736,1606784
784.0625,785.0625,1605760,1607808
784.5625,785.5625,1606784,1608832
785.0625,786.0625,1607808,1609856
785.5625,786.5625,1608832,1610880
786.0625,787.0625,1609856,1611904
786.5625,787.5625,1610880,1612928
787.0625,788.0625,1611904,1613952
787.5625,788.5625,1612928,1614976
788.0625,789.0625,1613952,1616000
788.5625,789.5625,1614976,1617024
789.0625,790.0625,1616000,1618048
789.5625,790.5625,1617024,1619072
790.0625,791.0625,1618048,1620096
790.5625,791.5625,1619072,1621120
791.0625,792.0625,1620096,1622144
791.5625,792.5625,1621120,1623168
792.0625,793.0625,1622144,1624192
792.5625,793.5625,1623168,1625216
793.0625,794.0625,1624192,1626240
793.5625,794.5625,1625216,1627264
794.0625,795.0625,1626240,1628288
794.5625,795.5625,1627264,1629312
795.0625,796.0625,1628288,1630336
795.5625,796.5625,1629312,1631360
796.0625,797.0625,1630336,1632384
796.5625,797.5625,1631360,1633408
797.0625,798.0625,1632384,1634432
797.5625,798.5625,1633408,1635456
798.0625,799.0625,1634432,1636480
798.5625,799.5625,1635456,1637504
799.0625,800.0625,1636480,1638528
799.5625,800.5625,1637504,1639552
800.0625,801.0625,1638528,1640576
800.5625,801.5625,1639552,1641600
801.0625,802.0625,1640576,1642624
801.5625,802.5625,1641600,1643648
802.0625,803.0625,1642624,1644672
802.5625,803.5625,1643648,1645696
803.0625,804.0625,1644672,1646720
803.5625,804.5625,1645696,1647744
804.0625,805.0625,1646720,1648768
804.5625,805.5625,1647744,1649792
805.0625,806.0625,1648768,1650816
805.5625,806.5625,1649792,1651840
806.0625,807.0625,1650816,1652864
806.5625,807.5625,1651840,1653888
807.0625,808.0625,1652864,1654912
807.5625,808.5625,1653888,1655936
808.0625,809.0625,1654912,1656960
808.5625,809.5625,1655936,1657984
809.0625,810.0625,1656960,1659008
809.5625,810.5625,1657984,1660032
810.0625,811.0625,1659008,1661056
810.5625,811.5625,1660032,1662080
811.0625,812.0625,1661056,1663104
811.5625,812.5625,1662080,1664128
812.0625,813.0625,1663104,1665152
812.5625,813.5625,1664128,1666176
813.0625,814.0625,1665152,1667200
813.5625,814.5625,1666176,1668224
814.0625,815.0625,1667200,1669248
814.5625,815.5625,1668224,1670272
815.0625,816.0625,1669248,1671296
815.5625,816.5625,1670272,1672320
816.0625,817.0625,1671296,1673344
816.5625,817.5625,1672320,1674368
817.0625,818.0625,1673344,1675392
817.5625,818.5625,1674368,1676416
818.0625,819.0625,1675392,1677440
818.5625,819.5625,1676416,1678464
819.0625,820.0625,1677440,1679488
873.0341796875,874.0341796875,1787974,1790022
888.4345703125,889.4345703125,1819514,1821562
904.283203125,905.283203125,1851972,1854020
904.783203125,905.783203125,1852996,1855044
905.283203125,906.283203125,1854020,1856068
905.783203125,906.783203125,1855044,1857092
906.283203125,907.283203125,1856068,1858116
906.783203125,907.783203125,1857092,1859140
907.283203125,908.283203125,1858116,1860164
907.783203125,908.783203125,1859140,1861188
908.283203125,909.283203125,1860164,1862212
908.783203125,909.783203125,1861188,1863236
909.283203125,910.283203125,1862212,1864260
909.783203125,910.783203125,1863236,1865284
910.283203125,911.283203125,1864260,1866308
910.783203125,911.783203125,1865284,1867332
911.283203125,912.283203125,1866308,1868356
911.783203125,912.783203125,1867332,1869380
912.283203125,913.283203125,1868356,1870404
912.783203125,913.783203125,1869380,1871428
913.283203125,914.283203125,1870404,1872452
913.783203125,914.783203125,1871428,1873476
914.283203125,915.283203125,1872452,1874500
914.783203125,915.783203125,1873476,1875524
915.283203125,916.283203125,1874500,1876548
915.783203125,916.783203125,1875524,1877572
916.283203125,917.283203125,1876548,1878596
916.783203125,917.783203125,1877572,1879620
917.283203125,918.283203125,1878596,1880644
917.783203125,918.783203125,1879620,1881668
918.283203125,919.283203125,1880644,1882692
918.783203125,919.783203125,1881668,1883716
919.283203125,920.283203125,1882692,1884740
919.783203125,920.783203125,1883716,1885764
920.283203125,921.283203125,1884740,1886788
920.783203125,921.783203125,1885764,1887812
921.283203125,922.283203125,1886788,1888836
921.783203125,922.783203125,1887812,1889860
922.283203125,923.283203125,1888836,1890884
922.783203125,923.783203125,1889860,1891908
923.283203125,924.283203125,1890884,1892932
923.783203125,924.783203125,1891908,1893956
924.283203125,925.283203125,1892932,1894980
924.783203125,925.783203125,1893956,1896004
925.283203125,926.283203125,1894980,1897028
925.783203125,926.783203125,1896004,1898052
926.283203125,927.283203125,1897028,1899076
926.783203125,927.783203125,1898052,1900100
927.283203125,928.283203125,1899076,1901124
927.783203125,928.783203125,1900100,1902148
928.283203125,929.283203125,1901124,1903172
928.783203125,929.783203125,1902148,1904196
929.283203125,930.283203125,1903172,1905220
929.783203125,930.783203125,1904196,1906244
930.283203125,931.283203125,1905220,1907268
930.783203125,931.783203125,1906244,1908292
931.283203125,932.283203125,1907268,1909316
931.783203125,932.783203125,1908292,1910340
932.283203125,933.283203125,1909316,1911364
932.783203125,933.783203125,1910340,1912388
933.283203125,934.283203125,1911364,1913412
933.783203125,934.783203125,1912388,1914436
934.283203125,935.283203125,1913412,1915460
934.783203125,935.783203125,1914436,1916484
935.283203125,936.283203125,1915460,1917508
935.783203125,936.783203125,1916484,1918532
936.283203125,937.283203125,1917508,1919556
936.783203125,937.783203125,1918532,1920580
937.283203125,938.283203125,1919556,1921604
937.783203125,938.783203125,1920580,1922628
938.283203125,939.283203125,1921604,1923652
938.783203125,939.783203125,1922628,1924676
939.283203125,940.283203125,1923652,1925700
939.783203125,940.783203125,1924676,1926724
940.283203125,941.283203125,1925700,1927748
940.783203125,941.783203125,1926724,1928772
941.283203125,942.283203125,1927748,1929796
941.783203125,942.783203125,1928772,1930820
942.283203125,943.283203125,1929796,1931844
942.783203125,943.783203125,1930820,1932868
943.283203125,944.283203125,1931844,1933892
943.783203125,944.783203125,1932868,1934916
944.283203125,945.283203125,1933892,1935940
944.783203125,945.783203125,1934916,1936964
945.283203125,946.283203125,1935940,1937988
945.783203125,946.783203125,1936964,1939012
946.283203125,947.283203125,1937988,1940036
946.783203125,947.783203125,1939012,1941060
947.283203125,948.283203125,1940036,1942084
947.783203125,948.783203125,1941060,1943108
948.283203125,949.283203125,1942084,1944132
948.783203125,949.783203125,1943108,1945156
949.283203125,950.283203125,1944132,1946180
949.783203125,950.783203125,1945156,1947204
950.283203125,951.283203125,1946180,1948228
950.783203125,951.783203125,1947204,1949252
951.283203125,952.283203125,1948228,1950276
951.783203125,952.783203125,1949252,1951300
952.283203125,953.283203125,1950276,1952324
952.783203125,953.783203125,1951300,1953348
953.283203125,954.283203125,1952324,1954372
953.783203125,954.783203125,1953348,1955396
954.283203125,955.283203125,1954372,1956420
954.783203125,955.783203125,1955396,1957444
955.283203125,956.283203125,1956420,1958468
955.783203125,956.783203125,1957444,1959492
956.283203125,957.283203125,1958468,1960516
956.783203125,957.783203125,1959492,1961540
957.283203125,958.283203125,1960516,1962564
957.783203125,958.783203125,1961540,1963588
958.283203125,959.283203125,1962564,1964612
958.783203125,959.783203125,1963588,1965636
959.283203125,960.283203125,1964612,1966660
959.783203125,960.783203125,1965636,1967684
960.283203125,961.283203125,1966660,1968708
960.783203125,961.783203125,1967684,1969732
967.4814453125,968.4814453125,1981402,1983450
967.9814453125,968.9814453125,1982426,1984474
968.4814453125,969.4814453125,1983450,1985498
968.9814453125,969.9814453125,1984474,1986522
969.4814453125,970.4814453125,1985498,1987546
969.9814453125,970.9814453125,1986522,1988570
970.4814453125,971.4814453125,1987546,1989594
970.9814453125,971.9814453125,1988570,1990618
971.4814453125,972.4814453125,1989594,1991642
971.9814453125,972.9814453125,1990618,1992666
972.4814453125,973.4814453125,1991642,1993690
972.9814453125,973.9814453125,1992666,1994714
973.4814453125,974.4814453125,1993690,1995738
973.9814453125,974.9814453125,1994714,1996762
974.4814453125,975.4814453125,1995738,1997786
974.9814453125,975.9814453125,1996762,1998810
975.4814453125,976.4814453125,1997786,1999834
975.9814453125,976.9814453125,1998810,2000858
976.4814453125,977.4814453125,1999834,2001882
976.9814453125,977.9814453125,2000858,2002906
977.4814453125,978.4814453125,2001882,2003930
977.9814453125,978.9814453125,2002906,2004954
978.4814453125,979.4814453125,2003930,2005978
978.9814453125,979.9814453125,2004954,2007002
979.4814453125,980.4814453125,2005978,2008026
979.9814453125,980.9814453125,2007002,2009050
980.4814453125,981.4814453125,2008026,2010074
980.9814453125,981.9814453125,2009050,2011098
981.4814453125,982.4814453125,2010074,2012122
981.9814453125,982.9814453125,2011098,2013146
982.4814453125,983.4814453125,2012122,2014170
982.9814453125,983.9814453125,2013146,2015194
983.4814453125,984.4814453125,2014170,2016218
983.9814453125,984.9814453125,2015194,2017242
984.4814453125,985.4814453125,2016218,2018266
984.9814453125,985.9814453125,2017242,2019290
985.4814453125,986.4814453125,2018266,2020314
985.9814453125,986.9814453125,2019290,2021338
986.4814453125,987.4814453125,2020314,2022362
986.9814453125,987.9814453125,2021338,2023386
987.4814453125,988.4814453125,2022362,2024410
987.9814453125,988.9814453125,2023386,2025434
988.4814453125,989.4814453125,2024410,2026458
988.9814453125,989.9814453125,2025434,2027482
989.4814453125,990.4814453125,2026458,2028506
989.9814453125,990.9814453125,2027482,2029530
990.4814453125,991.4814453125,2028506,2030554
990.9814453125,991.9814453125,2029530,2031578
991.4814453125,992.4814453125,2030554,2032602
991.9814453125,992.9814453125,2031578,2033626
992.4814453125,993.4814453125,2032602,2034650
992.9814453125,993.9814453125,2033626,2035674
993.4814453125,994.4814453125,2034650,2036698
993.9814453125,994.9814453125,2035674,2037722
994.4814453125,995.4814453125,2036698,2038746
994.9814453125,995.9814453125,2037722,2039770
995.4814453125,996.4814453125,2038746,2040794
995.9814453125,996.9814453125,2039770,2041818
996.4814453125,997.4814453125,2040794,2042842
996.9814453125,997.9814453125,2041818,2043866
997.4814453125,998.4814453125,2042842,2044890
997.9814453125,998.9814453125,2043866,2045914
998.4814453125,999.4814453125,2044890,2046938
998.9814453125,999.9814453125,2045914,2047962
999.4814453125,1000.4814453125,2046938,2048986
999.9814453125,1000.9814453125,2047962,2050010
1000.4814453125,1001.4814453125,2048986,2051034
1000.9814453125,1001.9814453125,2050010,2052058
1001.4814453125,1002.4814453125,2051034,2053082
1001.9814453125,1002.9814453125,2052058,2054106
1002.4814453125,1003.4814453125,2053082,2055130
1002.9814453125,1003.9814453125,2054106,2056154
1003.4814453125,1004.4814453125,2055130,2057178
1003.9814453125,1004.9814453125,2056154,2058202
1004.4814453125,1005.4814453125,2057178,2059226
1004.9814453125,1005.9814453125,2058202,2060250
1005.4814453125,1006.4814453125,2059226,2061274
1005.9814453125,1006.9814453125,2060250,2062298
1006.4814453125,1007.4814453125,2061274,2063322
1006.9814453125,1007.9814453125,2062298,2064346
1007.4814453125,1008.4814453125,2063322,2065370
1007.9814453125,1008.9814453125,2064346,2066394
1008.4814453125,1009.4814453125,2065370,2067418
1008.9814453125,1009.9814453125,2066394,2068442
1009.4814453125,1010.4814453125,2067418,2069466
1009.9814453125,1010.9814453125,2068442,2070490
1010.4814453125,1011.4814453125,2069466,2071514
1010.9814453125,1011.9814453125,2070490,2072538
1011.4814453125,1012.4814453125,2071514,2073562
1011.9814453125,1012.9814453125,2072538,2074586
1012.4814453125,1013.4814453125,2073562,2075610
1012.9814453125,1013.9814453125,2074586,2076634
1013.4814453125,1014.4814453125,2075610,2077658
1013.9814453125,1014.9814453125,2076634,2078682
1014.4814453125,1015.4814453125,2077658,2079706
1014.9814453125,1015.9814453125,2078682,2080730
1024.26953125,1025.26953125,2097704,2099752
1024.76953125,1025.76953125,2098728,2100776
1025.26953125,1026.26953125,2099752,2101800
1025.76953125,1026.76953125,2100776,2102824
1026.26953125,1027.26953125,2101800,2103848
1026.76953125,1027.76953125,2102824,2104872
1027.26953125,1028.26953125,2103848,2105896
1027.76953125,1028.76953125,2104872,2106920
1028.26953125,1029.26953125,2105896,2107944
1028.76953125,1029.76953125,2106920,2108968
1029.26953125,1030.26953125,2107944,2109992
1029.76953125,1030.76953125,2108968,2111016
1030.26953125,1031.26953125,2109992,2112040
1030.76953125,1031.76953125,2111016,2113064
1031.26953125,1032.26953125,2112040,2114088
1031.76953125,1032.76953125,2113064,2115112
1032.26953125,1033.26953125,2114088,2116136
1032.76953125,1033.76953125,2115112,2117160
1033.26953125,1034.26953125,2116136,2118184
1033.76953125,1034.76953125,2117160,2119208
1034.26953125,1035.26953125,2118184,2120232
