start,end,est_idx,est_end_idx
1022.21240234375,1023.21240234375,2093491,2095539
1022.71240234375,1023.71240234375,2094515,2096563
1030.158203125,1031.158203125,2109764,2111812
1030.658203125,1031.658203125,2110788,2112836
1031.158203125,1032.158203125,2111812,2113860
1031.658203125,1032.658203125,2112836,2114884
1032.158203125,1033.158203125,2113860,2115908
1032.658203125,1033.658203125,2114884,2116932
1033.158203125,1034.158203125,2115908,2117956
1033.658203125,1034.658203125,2116932,2118980
1034.158203125,1035.158203125,2117956,2120004
1034.658203125,1035.658203125,2118980,2121028
1035.158203125,1036.158203125,2120004,2122052
1035.658203125,1036.658203125,2121028,2123076
1036.158203125,1037.158203125,2122052,2124100
1036.658203125,1037.658203125,2123076,2125124
1037.158203125,1038.158203125,2124100,2126148
1037.658203125,1038.658203125,2125124,2127172
1038.158203125,1039.158203125,2126148,2128196
1157.2265625,1158.2265625,2370000,2372048
1157.7265625,1158.7265625,2371024,2373072
1158.2265625,1159.2265625,2372048,2374096
1158.7265625,1159.7265625,2373072,2375120
1159.2265625,1160.2265625,2374096,2376144
1159.7265625,1160.7265625,2375120,2377168
1160.2265625,1161.2265625,2376144,2378192
1222.5517578125,1223.5517578125,2503786,2505834
1223.0517578125,1224.0517578125,2504810,2506858
1223.5517578125,1224.5517578125,2505834,2507882
1224.0517578125,1225.0517578125,2506858,2508906
1224.5517578125,1225.5517578125,2507882,2509930
1225.0517578125,1226.0517578125,2508906,2510954
1225.5517578125,1226.5517578125,2509930,2511978
1226.0517578125,1227.0517578125,2510954,2513002
1226.5517578125,1227.5517578125,2511978,2514026
1227.0517578125,1228.0517578125,2513002,2515050
1227.5517578125,1228.5517578125,2514026,2516074
1228.0517578125,1229.0517578125,2515050,2517098
1228.5517578125,1229.5517578125,2516074,2518122
1229.0517578125,1230.0517578125,2517098,2519146
1229.5517578125,1230.5517578125,2518122,2520170
1230.0517578125,1231.0517578125,2519146,2521194
1230.5517578125,1231.5517578125,2520170,2522218
1231.0517578125,1232.0517578125,2521194,2523242
1231.5517578125,1232.5517578125,2522218,2524266
1232.0517578125,1233.0517578125,2523242,2525290
1232.5517578125,1233.5517578125,2524266,2526314
1233.0517578125,1234.0517578125,2525290,2527338
1233.5517578125,1234.5517578125,2526314,2528362
1234.0517578125,1235.0517578125,2527338,2529386
1234.5517578125,1235.5517578125,2528362,2530410
1235.0517578125,1236.0517578125,2529386,2531434
1235.5517578125,1236.5517578125,2530410,2532458
1236.0517578125,1237.0517578125,2531434,2533482
1236.5517578125,1237.5517578125,2532458,2534506
1237.0517578125,1238.0517578125,2533482,2535530
1237.5517578125,1238.5517578125,2534506,2536554
1238.0517578125,1239.0517578125,2535530,2537578
1238.5517578125,1239.5517578125,2536554,2538602
1239.0517578125,1240.0517578125,2537578,2539626
1239.5517578125,1240.5517578125,2538602,2540650
1240.0517578125,1241.0517578125,2539626,2541674
1240.5517578125,1241.5517578125,2540650,2542698
1241.0517578125,1242.0517578125,2541674,2543722
1241.5517578125,1242.5517578125,2542698,2544746
1242.0517578125,1243.0517578125,2543722,2545770
1242.5517578125,1243.5517578125,2544746,2546794
1243.0517578125,1244.0517578125,2545770,2547818
1243.5517578125,1244.5517578125,2546794,2548842
1244.0517578125,1245.0517578125,2547818,2549866
1244.5517578125,1245.5517578125,2548842,2550890
1245.0517578125,1246.0517578125,2549866,2551914
1245.5517578125,1246.5517578125,2550890,2552938
1246.0517578125,1247.0517578125,2551914,2553962
1246.5517578125,1247.5517578125,2552938,2554986
1247.0517578125,1248.0517578125,2553962,2556010
1247.5517578125,1248.5517578125,2554986,2557034
1248.0517578125,1249.0517578125,2556010,2558058
1248.5517578125,1249.5517578125,2557034,2559082
1249.0517578125,1250.0517578125,2558058,2560106
1249.5517578125,1250.5517578125,2559082,2561130
1250.0517578125,1251.0517578125,2560106,2562154
1250.5517578125,1251.5517578125,2561130,2563178
1251.0517578125,1252.0517578125,2562154,2564202
1251.5517578125,1252.5517578125,2563178,2565226
1252.0517578125,1253.0517578125,2564202,2566250
1252.5517578125,1253.5517578125,2565226,2567274
1253.0517578125,1254.0517578125,2566250,2568298
1253.5517578125,1254.5517578125,2567274,2569322
1254.0517578125,1255.0517578125,2568298,2570346
1254.5517578125,1255.5517578125,2569322,2571370
1255.0517578125,1256.0517578125,2570346,2572394
1255.5517578125,1256.5517578125,2571370,2573418
1256.0517578125,1257.0517578125,2572394,2574442
1256.5517578125,1257.5517578125,2573418,2575466
1257.0517578125,1258.0517578125,2574442,2576490
1257.5517578125,1258.5517578125,2575466,2577514
1258.0517578125,1259.0517578125,2576490,2578538
1258.5517578125,1259.5517578125,2577514,2579562
1259.0517578125,1260.0517578125,2578538,2580586
1259.5517578125,1260.5517578125,2579562,2581610
1260.0517578125,1261.0517578125,2580586,2582634
1260.5517578125,1261.5517578125,2581610,2583658
1261.0517578125,1262.0517578125,2582634,2584682
1261.5517578125,1262.5517578125,2583658,2585706
1262.0517578125,1263.0517578125,2584682,2586730
1262.5517578125,1263.5517578125,2585706,2587754
1263.0517578125,1264.0517578125,2586730,2588778
1263.5517578125,1264.5517578125,2587754,2589802
1264.0517578125,1265.0517578125,2588778,2590826
1264.5517578125,1265.5517578125,2589802,2591850
1265.0517578125,1266.0517578125,2590826,2592874
1265.5517578125,1266.5517578125,2591850,2593898
1266.0517578125,1267.0517578125,2592874,2594922
1266.5517578125,1267.5517578125,2593898,2595946
1267.0517578125,1268.0517578125,2594922,2596970
1267.5517578125,1268.5517578125,2595946,2597994
1268.0517578125,1269.0517578125,2596970,2599018
1268.5517578125,1269.5517578125,2597994,2600042
1269.0517578125,1270.0517578125,2599018,2601066
1269.5517578125,1270.5517578125,2600042,2602090
1270.0517578125,1271.0517578125,2601066,2603114
1270.5517578125,1271.5517578125,2602090,2604138
1271.0517578125,1272.0517578125,2603114,2605162
1271.5517578125,1272.5517578125,2604138,2606186
1272.0517578125,1273.0517578125,2605162,2607210
1272.5517578125,1273.5517578125,2606186,2608234
1273.0517578125,1274.0517578125,2607210,2609258
1273.5517578125,1274.5517578125,2608234,2610282
1274.0517578125,1275.0517578125,2609258,2611306
1274.5517578125,1275.5517578125,2610282,2612330
