original_index,est_idx,est_end_idx,start,end,context,char_in_sentence,full_word
0,1184769.0,1185464.0,67.07,67.4,,5,Jules
1,1185428.0,1186165.0,67.401,67.76,Jules,11,Verne
2,1186167.0,1186716.0,67.761,68.02,Jules Verne,16,once
3,1186718.0,1187236.0,68.021,68.28,Jules Verne once,22,wrote
4,1189048.0,1189370.0,69.15974440894568,69.30974440894569,Jules Verne once wrote,26,Put
5,1189499.0,1189923.0,69.39,69.59,Jules Verne once wrote Put,30,two
6,1189925.0,1190596.0,69.591,69.90846645367412,Jules Verne once wrote Put two,36,ships
7,1190604.0,1190774.0,69.91266134185307,70.00249201277961,Jules Verne once wrote Put two ships,39,in
8,1190809.0,1190979.0,70.01946645367417,70.1024920127796,Jules Verne once wrote Put two ships in,43,the
9,1190993.0,1191527.0,70.10926517571892,70.3792971246007,Jules Verne once wrote Put two ships in the,48,open
10,1191536.0,1192440.0,70.38349201277961,70.81,Jules Verne once wrote Put two ships in the open,52,sea
11,1194164.0,1194879.0,71.66,72.01,Jules Verne once wrote Put two ships in the open sea,60,without
12,1194882.0,1195530.0,72.011,72.32083067092654,Jules Verne once wrote Put two ships in the open sea without,65,wind
13,1195539.0,1195896.0,72.32502555910544,72.5068051118211,Jules Verne once wrote Put two ships in the open sea without wind,68,or
14,1195911.0,1196846.0,72.5141948881789,72.9631948881789,Jules Verne once wrote Put two ships in the open sea without wind or,73,tide
15,1198475.0,1198728.0,73.77,73.88402555910545,Jules Verne once wrote Put two ships in the open sea without wind or tide,78,they
16,1198731.0,1198998.0,73.88502555910544,74.02402555910545,Jules Verne once wrote Put two ships in the open sea without wind or tide they,83,will
17,1199007.0,1199351.0,74.02822044728435,74.19763578274762,Jules Verne once wrote Put two ships in the open sea without wind or tide they will,88,come
18,1199351.0,1200208.0,74.19763578274762,74.59763578274763,Jules Verne once wrote Put two ships in the open sea without wind or tide they will come,97,together
19,1246603.0,1246813.0,97.258785942492,97.37667731629398,,4,That's
21,1246829.0,1247127.0,97.384856230032,97.5236102236422,That's,10,how
22,1247143.0,1247456.0,97.531,97.68,That's how,13,my
23,1247458.0,1248143.0,97.681,98.02,That's how my,21,parents
24,1248145.0,1248670.0,98.021,98.27,That's how my parents,25,met
25,1250922.0,1251315.0,99.37,99.57,,4,Like
26,1251317.0,1251700.0,99.571,99.7512460063898,Like,8,two
27,1251696.0,1252441.0,99.7490511182109,100.1180511182109,Like two,14,ships
28,1252508.0,1253254.0,100.151,100.50166134185308,Like two ships,23,destined
29,1253243.0,1253533.0,100.49627156549523,100.63763578274762,Like two ships destined,27,for
30,1253581.0,1253838.0,100.661,100.79485623003198,Like two ships destined for,32,each
31,1253893.0,1254317.0,100.82141533546336,101.03974440894574,Like two ships destined for each,38,other
32,1263709.0,1263955.0,105.61022364217251,105.7230031948882,,2,We
33,1263955.0,1264277.0,105.7230031948882,105.89856230031958,We,6,are
34,1264277.0,1265373.0,105.89856230031958,106.43162939297136,We are,16,something
35,1265521.0,1266471.0,106.49552715654958,106.95431309904156,We are something,21,else
36,1266633.0,1267184.0,107.0412460063898,107.31846645367416,,3,Try
37,1267184.0,1267931.0,107.31846645367416,107.67597444089456,Try,10,Arthur
38,1267931.0,1269055.0,107.67597444089456,108.233482428115,Try Arthur,19,Treacher's
40,1283806.0,1284702.0,115.42492012779552,115.86453674121412,,4,Okay
41,1284702.0,1284784.0,115.86453674121412,115.90479233226854,,2,It's
43,1284784.0,1285515.0,115.90479233226854,116.27092651757204,It's,9,okay
44,1302763.0,1303406.0,124.68370607028756,125.0051118210863,,4,Easy
45,1303406.0,1304341.0,125.0051118210863,125.45750798722048,Eas,7,Easy
46,1305462.0,1306272.0,125.99424920127798,126.3891373801917,Easy.,10,Easy
47,1306956.0,1307458.0,126.73162939297129,126.97108626198084,,3,You
48,1307750.0,1308209.0,127.12,127.35,You,8,weren't
50,1308331.0,1309299.0,127.41,127.87,You weren't,21,breathing
51,1338709.0,1338876.0,142.2356869009585,142.32,,4,They
52,1338878.0,1339128.0,142.321,142.44888178913743,They,9,were
53,1339137.0,1339497.0,142.45307667731635,142.63207667731635,They were,14,from
54,1339564.0,1340024.0,142.66502555910546,142.88,They were from,24,different
55,1340026.0,1341182.0,142.881,143.45,They were from different,31,worlds
56,1346436.0,1346701.0,146.0037156549521,146.15412140575094,,3,But
57,1346706.0,1347892.0,146.1566773162939,146.72434504792332,But,8,life
58,1349048.0,1349495.0,147.29,147.5,But life,13,like
59,1349497.0,1349622.0,147.501,147.56207667731636,But life like,17,the
60,1349637.0,1350666.0,147.56946645367415,148.0854313099041,But life like the,21,sea
61,1351238.0,1351524.0,148.36,148.49249201277962,But life like the sea,25,has
62,1351604.0,1351763.0,148.53183067092652,148.61,But life like the sea has,27,a
63,1351765.0,1352060.0,148.611,148.764856230032,But life like the sea has a,31,way
