start,end,est_idx,est_end_idx
682.9951171875,683.9951171875,1398774,1400822
683.4951171875,684.4951171875,1399798,1401846
683.9951171875,684.9951171875,1400822,1402870
684.4951171875,685.4951171875,1401846,1403894
684.9951171875,685.9951171875,1402870,1404918
685.4951171875,686.4951171875,1403894,1405942
685.9951171875,686.9951171875,1404918,1406966
686.4951171875,687.4951171875,1405942,1407990
686.9951171875,687.9951171875,1406966,1409014
687.4951171875,688.4951171875,1407990,1410038
687.9951171875,688.9951171875,1409014,1411062
688.4951171875,689.4951171875,1410038,1412086
688.9951171875,689.9951171875,1411062,1413110
689.4951171875,690.4951171875,1412086,1414134
689.9951171875,690.9951171875,1413110,1415158
690.4951171875,691.4951171875,1414134,1416182
690.9951171875,691.9951171875,1415158,1417206
691.4951171875,692.4951171875,1416182,1418230
691.9951171875,692.9951171875,1417206,1419254
692.4951171875,693.4951171875,1418230,1420278
692.9951171875,693.9951171875,1419254,1421302
693.4951171875,694.4951171875,1420278,1422326
693.9951171875,694.9951171875,1421302,1423350
694.4951171875,695.4951171875,1422326,1424374
694.9951171875,695.9951171875,1423350,1425398
695.4951171875,696.4951171875,1424374,1426422
695.9951171875,696.9951171875,1425398,1427446
696.4951171875,697.4951171875,1426422,1428470
696.9951171875,697.9951171875,1427446,1429494
697.4951171875,698.4951171875,1428470,1430518
697.9951171875,698.9951171875,1429494,1431542
698.4951171875,699.4951171875,1430518,1432566
698.9951171875,699.9951171875,1431542,1433590
699.4951171875,700.4951171875,1432566,1434614
699.9951171875,700.9951171875,1433590,1435638
700.4951171875,701.4951171875,1434614,1436662
700.9951171875,701.9951171875,1435638,1437686
701.4951171875,702.4951171875,1436662,1438710
701.9951171875,702.9951171875,1437686,1439734
702.4951171875,703.4951171875,1438710,1440758
702.9951171875,703.9951171875,1439734,1441782
703.4951171875,704.4951171875,1440758,1442806
703.9951171875,704.9951171875,1441782,1443830
704.4951171875,705.4951171875,1442806,1444854
704.9951171875,705.9951171875,1443830,1445878
881.58203125,882.58203125,1805480,1807528
882.08203125,883.08203125,1806504,1808552
882.58203125,883.58203125,1807528,1809576
903.1396484375,904.1396484375,1849630,1851678
903.6396484375,904.6396484375,1850654,1852702
904.1396484375,905.1396484375,1851678,1853726
904.6396484375,905.6396484375,1852702,1854750
905.1396484375,906.1396484375,1853726,1855774
905.6396484375,906.6396484375,1854750,1856798
906.1396484375,907.1396484375,1855774,1857822
906.6396484375,907.6396484375,1856798,1858846
907.1396484375,908.1396484375,1857822,1859870
907.6396484375,908.6396484375,1858846,1860894
908.1396484375,909.1396484375,1859870,1861918
908.6396484375,909.6396484375,1860894,1862942
909.1396484375,910.1396484375,1861918,1863966
909.6396484375,910.6396484375,1862942,1864990
910.1396484375,911.1396484375,1863966,1866014
910.6396484375,911.6396484375,1864990,1867038
911.1396484375,912.1396484375,1866014,1868062
911.6396484375,912.6396484375,1867038,1869086
